gsp_id,datetime_gmt,generation_mw,lcl_mw,ucl_mw,installedcapacity_mwp,capacity_mwp
0,2024-01-01T23:30:00Z,0.0,0.0,0.0,16585.998,15622.879
0,2024-01-01T23:00:00Z,0.0,0.0,0.0,16585.998,15622.879
0,2024-01-01T22:30:00Z,0.0,0.0,0.0,16585.998,15622.879
0,2024-01-01T22:00:00Z,0.0,0.0,0.0,16585.998,15622.88
0,2024-01-01T21:30:00Z,0.0,0.0,0.0,16585.998,15622.88
0,2024-01-01T21:00:00Z,0.0,0.0,0.0,16585.998,15622.88
0,2024-01-01T20:30:00Z,0.0,0.0,0.0,16585.998,15622.88
0,2024-01-01T20:00:00Z,0.0,0.0,0.0,16585.998,15622.88
0,2024-01-01T19:30:00Z,0.0,0.0,0.0,16585.998,15622.88
0,2024-01-01T19:00:00Z,0.0,0.0,0.0,16585.998,15622.88
0,2024-01-01T18:30:00Z,0.0,0.0,0.0,16585.998,15622.88
0,2024-01-01T18:00:00Z,0.0,0.0,0.0,16585.998,15622.88
0,2024-01-01T17:30:00Z,0.0,0.0,0.0,16585.998,15622.88
0,2024-01-01T17:00:00Z,0.0,0.0,0.0,16585.998,15622.88
0,2024-01-01T16:30:00Z,0.0,0.0,0.0,16585.998,15622.88
0,2024-01-01T16:00:00Z,0.283426,0.246764,0.320088,16585.998,15622.88
0,2024-01-01T15:30:00Z,40.5507,39.7116,41.3898,16585.998,15622.88
0,2024-01-01T15:00:00Z,221.038,217.425,224.652,16585.998,15622.88
0,2024-01-01T14:30:00Z,538.591,528.709,548.472,16585.998,15622.88
0,2024-01-01T14:00:00Z,902.798,886.472,919.123,16585.998,15622.88
0,2024-01-01T13:30:00Z,1513.6,1491.35,1535.85,16585.998,15622.881
0,2024-01-01T13:00:00Z,1957.2,1929.82,1984.58,16585.998,15622.881
0,2024-01-01T12:30:00Z,2146.94,2116.66,2177.22,16585.998,15622.881
0,2024-01-01T12:00:00Z,2518.21,2482.09,2554.33,16585.998,15622.881
0,2024-01-01T11:30:00Z,2855.62,2817.4,2893.84,16585.998,15622.881
0,2024-01-01T11:00:00Z,2610.83,2574.67,2646.98,16585.998,15622.881
0,2024-01-01T10:30:00Z,2248.33,2217.35,2279.31,16585.998,15622.881
0,2024-01-01T10:00:00Z,1521.4,1497.38,1545.43,16585.998,15622.881
0,2024-01-01T09:30:00Z,727.504,713.705,741.303,16585.998,15622.881
0,2024-01-01T09:00:00Z,149.268,145.731,152.804,16585.998,15622.881
0,2024-01-01T08:30:00Z,0.52114,0.473314,0.568965,16585.998,15622.881
0,2024-01-01T08:00:00Z,0.0,0.0,0.0,16585.998,15622.881
0,2024-01-01T07:30:00Z,0.0,0.0,0.0,16585.998,15622.881
0,2024-01-01T07:00:00Z,0.0,0.0,0.0,16585.998,15622.881
0,2024-01-01T06:30:00Z,0.0,0.0,0.0,16585.998,15622.881
0,2024-01-01T06:00:00Z,0.0,0.0,0.0,16585.998,15622.881
0,2024-01-01T05:30:00Z,0.0,0.0,0.0,16585.998,15622.881
0,2024-01-01T05:00:00Z,0.0,0.0,0.0,16585.998,15622.881
0,2024-01-01T04:30:00Z,0.0,0.0,0.0,16585.998,15622.882
0,2024-01-01T04:00:00Z,0.0,0.0,0.0,16585.998,15622.882
0,2024-01-01T03:30:00Z,0.0,0.0,0.0,16585.998,15622.882
0,2024-01-01T03:00:00Z,0.0,0.0,0.0,16585.998,15622.882
0,2024-01-01T02:30:00Z,0.0,0.0,0.0,16585.998,15622.882
0,2024-01-01T02:00:00Z,0.0,0.0,0.0,16585.998,15622.882
0,2024-01-01T01:30:00Z,0.0,0.0,0.0,16585.998,15622.882
0,2024-01-01T01:00:00Z,0.0,0.0,0.0,16585.998,15622.882
0,2024-01-01T00:30:00Z,0.0,0.0,0.0,16585.998,15622.882
0,2024-01-01T00:00:00Z,0.0,0.0,0.0,16585.998,15622.882
0,2023-12-31T23:30:00Z,0.0,0.0,0.0,16585.577,15622.822
0,2023-12-31T23:00:00Z,0.0,0.0,0.0,16585.577,15622.822
0,2023-12-31T22:30:00Z,0.0,0.0,0.0,16585.577,15622.822
0,2023-12-31T22:00:00Z,0.0,0.0,0.0,16585.577,15622.822
0,2023-12-31T21:30:00Z,0.0,0.0,0.0,16585.577,15622.822
0,2023-12-31T21:00:00Z,0.0,0.0,0.0,16585.577,15622.822
0,2023-12-31T20:30:00Z,0.0,0.0,0.0,16585.577,15622.822
0,2023-12-31T20:00:00Z,0.0,0.0,0.0,16585.577,15622.822
0,2023-12-31T19:30:00Z,0.0,0.0,0.0,16585.577,15622.822
0,2023-12-31T19:00:00Z,0.0,0.0,0.0,16585.577,15622.822
0,2023-12-31T18:30:00Z,0.0,0.0,0.0,16585.577,15622.822
0,2023-12-31T18:00:00Z,0.0,0.0,0.0,16585.577,15622.823
0,2023-12-31T17:30:00Z,0.0,0.0,0.0,16585.577,15622.823
0,2023-12-31T17:00:00Z,0.0,0.0,0.0,16585.577,15622.823
0,2023-12-31T16:30:00Z,0.0,0.0,0.0,16585.577,15622.823
0,2023-12-31T16:00:00Z,36.2047,35.1875,37.2219,16585.577,15622.823
0,2023-12-31T15:30:00Z,251.883,247.391,256.376,16585.577,15622.823
0,2023-12-31T15:00:00Z,525.935,518.281,533.588,16585.577,15622.823
0,2023-12-31T14:30:00Z,861.58,848.317,874.844,16585.577,15622.823
0,2023-12-31T14:00:00Z,1175.36,1160.2,1190.52,16585.577,15622.823
0,2023-12-31T13:30:00Z,1321.29,1301.87,1340.71,16585.577,15622.823
0,2023-12-31T13:00:00Z,1522.35,1496.79,1547.91,16585.577,15622.823
0,2023-12-31T12:30:00Z,1555.92,1533.52,1578.31,16585.577,15622.823
0,2023-12-31T12:00:00Z,1530.93,1507.38,1554.48,16585.577,15622.823
0,2023-12-31T11:30:00Z,1641.42,1619.3,1663.53,16585.577,15622.823
0,2023-12-31T11:00:00Z,1843.39,1817.08,1869.71,16585.577,15622.823
0,2023-12-31T10:30:00Z,1660.94,1634.13,1687.75,16585.577,15622.823
0,2023-12-31T10:00:00Z,1148.03,1128.18,1167.87,16585.577,15622.823
0,2023-12-31T09:30:00Z,516.55,506.532,526.568,16585.577,15622.823
0,2023-12-31T09:00:00Z,154.443,150.561,158.324,16585.577,15622.824
0,2023-12-31T08:30:00Z,1.42202,1.3376,1.50643,16585.577,15622.824
0,2023-12-31T08:00:00Z,0.0,0.0,0.0,16585.577,15622.824
0,2023-12-31T07:30:00Z,0.0,0.0,0.0,16585.577,15622.824
0,2023-12-31T07:00:00Z,0.0,0.0,0.0,16585.577,15622.824
0,2023-12-31T06:30:00Z,0.0,0.0,0.0,16585.577,15622.824
0,2023-12-31T06:00:00Z,0.0,0.0,0.0,16585.577,15622.824
0,2023-12-31T05:30:00Z,0.0,0.0,0.0,16585.577,15622.824
0,2023-12-31T05:00:00Z,0.0,0.0,0.0,16585.577,15622.824
0,2023-12-31T04:30:00Z,0.0,0.0,0.0,16585.577,15622.824
0,2023-12-31T04:00:00Z,0.0,0.0,0.0,16585.577,15622.824
0,2023-12-31T03:30:00Z,0.0,0.0,0.0,16585.577,15622.824
0,2023-12-31T03:00:00Z,0.0,0.0,0.0,16585.577,15622.824
0,2023-12-31T02:30:00Z,0.0,0.0,0.0,16585.577,15622.824
0,2023-12-31T02:00:00Z,0.0,0.0,0.0,16585.577,15622.824
0,2023-12-31T01:30:00Z,0.0,0.0,0.0,16585.577,15622.824
0,2023-12-31T01:00:00Z,0.0,0.0,0.0,16585.577,15622.824
0,2023-12-31T00:30:00Z,0.0,0.0,0.0,16585.577,15622.825
0,2023-12-31T00:00:00Z,0.0,0.0,0.0,16585.577,15622.825
0,2023-12-30T23:30:00Z,0.0,0.0,0.0,16585.412,15623.02
0,2023-12-30T23:00:00Z,0.0,0.0,0.0,16585.412,15623.02
0,2023-12-30T22:30:00Z,0.0,0.0,0.0,16585.412,15623.02
0,2023-12-30T22:00:00Z,0.0,0.0,0.0,16585.412,15623.02
0,2023-12-30T21:30:00Z,0.0,0.0,0.0,16585.412,15623.02
0,2023-12-30T21:00:00Z,0.0,0.0,0.0,16585.412,15623.02
0,2023-12-30T20:30:00Z,0.0,0.0,0.0,16585.412,15623.02
0,2023-12-30T20:00:00Z,0.0,0.0,0.0,16585.412,15623.02
0,2023-12-30T19:30:00Z,0.0,0.0,0.0,16585.412,15623.02
0,2023-12-30T19:00:00Z,0.0,0.0,0.0,16585.412,15623.02
0,2023-12-30T18:30:00Z,0.0,0.0,0.0,16585.412,15623.02
0,2023-12-30T18:00:00Z,0.0,0.0,0.0,16585.412,15623.02
0,2023-12-30T17:30:00Z,0.0,0.0,0.0,16585.412,15623.02
0,2023-12-30T17:00:00Z,0.0,0.0,0.0,16585.412,15623.02
0,2023-12-30T16:30:00Z,0.0,0.0,0.0,16585.412,15623.02
0,2023-12-30T16:00:00Z,2.8019,2.66148,2.94232,16585.412,15623.02
0,2023-12-30T15:30:00Z,65.7478,64.5242,66.9714,16585.412,15623.02
0,2023-12-30T15:00:00Z,205.887,203.166,208.608,16585.412,15623.021
0,2023-12-30T14:30:00Z,360.409,356.461,364.357,16585.412,15623.021
0,2023-12-30T14:00:00Z,512.431,507.128,517.734,16585.412,15623.021
0,2023-12-30T13:30:00Z,603.864,597.375,610.352,16585.412,15623.021
0,2023-12-30T13:00:00Z,714.905,708.066,721.745,16585.412,15623.021
0,2023-12-30T12:30:00Z,790.581,783.242,797.919,16585.412,15623.021
0,2023-12-30T12:00:00Z,679.584,672.037,687.131,16585.412,15623.021
0,2023-12-30T11:30:00Z,603.301,595.504,611.099,16585.412,15623.021
0,2023-12-30T11:00:00Z,518.83,512.639,525.021,16585.412,15623.021
0,2023-12-30T10:30:00Z,361.211,357.364,365.057,16585.412,15623.021
0,2023-12-30T10:00:00Z,201.382,198.444,204.321,16585.412,15623.021
0,2023-12-30T09:30:00Z,100.916,98.942,102.891,16585.412,15623.021
0,2023-12-30T09:00:00Z,15.478,14.8622,16.0938,16585.412,15623.021
0,2023-12-30T08:30:00Z,0.00602491,0.00286419,0.00918563,16585.412,15623.021
0,2023-12-30T08:00:00Z,0.0,0.0,0.0,16585.412,15623.021
0,2023-12-30T07:30:00Z,0.0,0.0,0.0,16585.412,15623.021
0,2023-12-30T07:00:00Z,0.0,0.0,0.0,16585.412,15623.021
0,2023-12-30T06:30:00Z,0.0,0.0,0.0,16585.412,15623.022
0,2023-12-30T06:00:00Z,0.0,0.0,0.0,16585.412,15623.022
0,2023-12-30T05:30:00Z,0.0,0.0,0.0,16585.412,15623.022
0,2023-12-30T05:00:00Z,0.0,0.0,0.0,16585.412,15623.022
0,2023-12-30T04:30:00Z,0.0,0.0,0.0,16585.412,15623.022
0,2023-12-30T04:00:00Z,0.0,0.0,0.0,16585.412,15623.022
0,2023-12-30T03:30:00Z,0.0,0.0,0.0,16585.412,15623.022
0,2023-12-30T03:00:00Z,0.0,0.0,0.0,16585.412,15623.022
0,2023-12-30T02:30:00Z,0.0,0.0,0.0,16585.412,15623.022
0,2023-12-30T02:00:00Z,0.0,0.0,0.0,16585.412,15623.022
0,2023-12-30T01:30:00Z,0.0,0.0,0.0,16585.412,15623.022
0,2023-12-30T01:00:00Z,0.0,0.0,0.0,16585.412,15623.022
0,2023-12-30T00:30:00Z,0.0,0.0,0.0,16585.412,15623.022
0,2023-12-30T00:00:00Z,0.0,0.0,0.0,16585.412,15623.022
0,2023-12-29T23:30:00Z,0.0,0.0,0.0,16585.222,15623.193
0,2023-12-29T23:00:00Z,0.0,0.0,0.0,16585.222,15623.193
0,2023-12-29T22:30:00Z,0.0,0.0,0.0,16585.222,15623.193
0,2023-12-29T22:00:00Z,0.0,0.0,0.0,16585.222,15623.193
0,2023-12-29T21:30:00Z,0.0,0.0,0.0,16585.222,15623.193
0,2023-12-29T21:00:00Z,0.0,0.0,0.0,16585.222,15623.193
0,2023-12-29T20:30:00Z,0.0,0.0,0.0,16585.222,15623.193
0,2023-12-29T20:00:00Z,0.0,0.0,0.0,16585.222,15623.193
0,2023-12-29T19:30:00Z,0.0,0.0,0.0,16585.222,15623.193
0,2023-12-29T19:00:00Z,0.0,0.0,0.0,16585.222,15623.193
0,2023-12-29T18:30:00Z,0.0,0.0,0.0,16585.222,15623.193
0,2023-12-29T18:00:00Z,0.0,0.0,0.0,16585.222,15623.194
0,2023-12-29T17:30:00Z,0.0,0.0,0.0,16585.222,15623.194
0,2023-12-29T17:00:00Z,0.0,0.0,0.0,16585.222,15623.194
0,2023-12-29T16:30:00Z,0.0,0.0,0.0,16585.222,15623.194
0,2023-12-29T16:00:00Z,35.4328,34.4654,36.4002,16585.222,15623.194
0,2023-12-29T15:30:00Z,326.417,320.987,331.848,16585.222,15623.194
0,2023-12-29T15:00:00Z,733.763,722.28,745.247,16585.222,15623.194
0,2023-12-29T14:30:00Z,1246.72,1227.16,1266.28,16585.222,15623.194
0,2023-12-29T14:00:00Z,1504.98,1479.61,1530.36,16585.222,15623.194
0,2023-12-29T13:30:00Z,2101.82,2075.17,2128.48,16585.222,15623.194
0,2023-12-29T13:00:00Z,2191.5,2160.21,2222.8,16585.222,15623.194
0,2023-12-29T12:30:00Z,2143.81,2112.59,2175.04,16585.222,15623.194
0,2023-12-29T12:00:00Z,1844.64,1817.15,1872.13,16585.222,15623.194
0,2023-12-29T11:30:00Z,1630.38,1603.55,1657.21,16585.222,15623.194
0,2023-12-29T11:00:00Z,1546.05,1520.96,1571.14,16585.222,15623.194
0,2023-12-29T10:30:00Z,1209.33,1190.4,1228.27,16585.222,15623.194
0,2023-12-29T10:00:00Z,714.659,703.296,726.022,16585.222,15623.194
0,2023-12-29T09:30:00Z,346.782,340.53,353.034,16585.222,15623.194
0,2023-12-29T09:00:00Z,84.9062,82.7005,87.1119,16585.222,15623.195
0,2023-12-29T08:30:00Z,0.843704,0.78324,0.904167,16585.222,15623.195
0,2023-12-29T08:00:00Z,0.0,0.0,0.0,16585.222,15623.195
0,2023-12-29T07:30:00Z,0.0,0.0,0.0,16585.222,15623.195
0,2023-12-29T07:00:00Z,0.0,0.0,0.0,16585.222,15623.195
0,2023-12-29T06:30:00Z,0.0,0.0,0.0,16585.222,15623.195
0,2023-12-29T06:00:00Z,0.0,0.0,0.0,16585.222,15623.195
0,2023-12-29T05:30:00Z,0.0,0.0,0.0,16585.222,15623.195
0,2023-12-29T05:00:00Z,0.0,0.0,0.0,16585.222,15623.195
0,2023-12-29T04:30:00Z,0.0,0.0,0.0,16585.222,15623.195
0,2023-12-29T04:00:00Z,0.0,0.0,0.0,16585.222,15623.195
0,2023-12-29T03:30:00Z,0.0,0.0,0.0,16585.222,15623.195
0,2023-12-29T03:00:00Z,0.0,0.0,0.0,16585.222,15623.195
0,2023-12-29T02:30:00Z,0.0,0.0,0.0,16585.222,15623.195
0,2023-12-29T02:00:00Z,0.0,0.0,0.0,16585.222,15623.195
0,2023-12-29T01:30:00Z,0.0,0.0,0.0,16585.222,15623.195
0,2023-12-29T01:00:00Z,0.0,0.0,0.0,16585.222,15623.195
0,2023-12-29T00:30:00Z,0.0,0.0,0.0,16585.222,15623.196
0,2023-12-29T00:00:00Z,0.0,0.0,0.0,16585.222,15623.196
0,2023-12-28T23:30:00Z,0.0,0.0,0.0,16584.293,15622.627
0,2023-12-28T23:00:00Z,0.0,0.0,0.0,16584.293,15622.627
0,2023-12-28T22:30:00Z,0.0,0.0,0.0,16584.293,15622.627
0,2023-12-28T22:00:00Z,0.0,0.0,0.0,16584.293,15622.627
0,2023-12-28T21:30:00Z,0.0,0.0,0.0,16584.293,15622.627
0,2023-12-28T21:00:00Z,0.0,0.0,0.0,16584.293,15622.627
0,2023-12-28T20:30:00Z,0.0,0.0,0.0,16584.293,15622.627
0,2023-12-28T20:00:00Z,0.0,0.0,0.0,16584.293,15622.627
0,2023-12-28T19:30:00Z,0.0,0.0,0.0,16584.293,15622.627
0,2023-12-28T19:00:00Z,0.0,0.0,0.0,16584.293,15622.627
0,2023-12-28T18:30:00Z,0.0,0.0,0.0,16584.293,15622.628
0,2023-12-28T18:00:00Z,0.0,0.0,0.0,16584.293,15622.628
0,2023-12-28T17:30:00Z,0.0,0.0,0.0,16584.293,15622.628
0,2023-12-28T17:00:00Z,0.0,0.0,0.0,16584.293,15622.628
0,2023-12-28T16:30:00Z,0.0,0.0,0.0,16584.293,15622.628
0,2023-12-28T16:00:00Z,9.59555,9.21579,9.97531,16584.293,15622.628
0,2023-12-28T15:30:00Z,124.79,122.064,127.517,16584.293,15622.628
0,2023-12-28T15:00:00Z,336.822,331.295,342.348,16584.293,15622.628
0,2023-12-28T14:30:00Z,623.113,614.882,631.345,16584.293,15622.628
0,2023-12-28T14:00:00Z,981.562,969.269,993.855,16584.293,15622.628
0,2023-12-28T13:30:00Z,1105.2,1091.03,1119.37,16584.293,15622.628
0,2023-12-28T13:00:00Z,1158.75,1143.72,1173.78,16584.293,15622.628
0,2023-12-28T12:30:00Z,1385.96,1371.53,1400.4,16584.293,15622.628
0,2023-12-28T12:00:00Z,1705.06,1684.55,1725.56,16584.293,15622.628
0,2023-12-28T11:30:00Z,1829.55,1806.18,1852.93,16584.293,15622.628
0,2023-12-28T11:00:00Z,1855.16,1830.76,1879.55,16584.293,15622.628
0,2023-12-28T10:30:00Z,1290.94,1275.15,1306.73,16584.293,15622.628
0,2023-12-28T10:00:00Z,1043.59,1031.27,1055.92,16584.293,15622.629
0,2023-12-28T09:30:00Z,587.328,580.706,593.95,16584.293,15622.629
0,2023-12-28T09:00:00Z,136.799,134.142,139.455,16584.293,15622.629
0,2023-12-28T08:30:00Z,1.4724,1.38464,1.56017,16584.293,15622.629
0,2023-12-28T08:00:00Z,0.0,0.0,0.0,16584.293,15622.629
0,2023-12-28T07:30:00Z,0.0,0.0,0.0,16584.293,15622.629
0,2023-12-28T07:00:00Z,0.0,0.0,0.0,16584.293,15622.629
0,2023-12-28T06:30:00Z,0.0,0.0,0.0,16584.293,15622.629
0,2023-12-28T06:00:00Z,0.0,0.0,0.0,16584.293,15622.629
0,2023-12-28T05:30:00Z,0.0,0.0,0.0,16584.293,15622.629
0,2023-12-28T05:00:00Z,0.0,0.0,0.0,16584.293,15622.629
0,2023-12-28T04:30:00Z,0.0,0.0,0.0,16584.293,15622.629
0,2023-12-28T04:00:00Z,0.0,0.0,0.0,16584.293,15622.629
0,2023-12-28T03:30:00Z,0.0,0.0,0.0,16584.293,15622.629
0,2023-12-28T03:00:00Z,0.0,0.0,0.0,16584.293,15622.629
0,2023-12-28T02:30:00Z,0.0,0.0,0.0,16584.293,15622.629
0,2023-12-28T02:00:00Z,0.0,0.0,0.0,16584.293,15622.629
0,2023-12-28T01:30:00Z,0.0,0.0,0.0,16584.293,15622.629
0,2023-12-28T01:00:00Z,0.0,0.0,0.0,16584.293,15622.63
0,2023-12-28T00:30:00Z,0.0,0.0,0.0,16584.293,15622.63
0,2023-12-28T00:00:00Z,0.0,0.0,0.0,16584.293,15622.63
0,2023-12-27T23:30:00Z,0.0,0.0,0.0,16583.296,15621.994
0,2023-12-27T23:00:00Z,0.0,0.0,0.0,16583.296,15621.994
0,2023-12-27T22:30:00Z,0.0,0.0,0.0,16583.296,15621.994
0,2023-12-27T22:00:00Z,0.0,0.0,0.0,16583.296,15621.994
0,2023-12-27T21:30:00Z,0.0,0.0,0.0,16583.296,15621.994
0,2023-12-27T21:00:00Z,0.0,0.0,0.0,16583.296,15621.994
0,2023-12-27T20:30:00Z,0.0,0.0,0.0,16583.296,15621.994
0,2023-12-27T20:00:00Z,0.0,0.0,0.0,16583.296,15621.994
0,2023-12-27T19:30:00Z,0.0,0.0,0.0,16583.296,15621.994
0,2023-12-27T19:00:00Z,0.0,0.0,0.0,16583.296,15621.995
0,2023-12-27T18:30:00Z,0.0,0.0,0.0,16583.296,15621.995
0,2023-12-27T18:00:00Z,0.0,0.0,0.0,16583.296,15621.995
0,2023-12-27T17:30:00Z,0.0,0.0,0.0,16583.296,15621.995
0,2023-12-27T17:00:00Z,0.0,0.0,0.0,16583.296,15621.995
0,2023-12-27T16:30:00Z,0.0,0.0,0.0,16583.296,15621.995
0,2023-12-27T16:00:00Z,6.4893,5.84742,7.13118,16583.296,15621.995
0,2023-12-27T15:30:00Z,49.6857,46.9427,52.4286,16583.296,15621.995
0,2023-12-27T15:00:00Z,66.926,63.2628,70.5891,16583.296,15621.995
0,2023-12-27T14:30:00Z,102.969,99.5588,106.378,16583.296,15621.995
0,2023-12-27T14:00:00Z,177.689,173.674,181.704,16583.296,15621.995
0,2023-12-27T13:30:00Z,193.599,189.923,197.275,16583.296,15621.995
0,2023-12-27T13:00:00Z,192.709,189.243,196.175,16583.296,15621.995
0,2023-12-27T12:30:00Z,234.092,229.357,238.828,16583.296,15621.995
0,2023-12-27T12:00:00Z,248.546,243.083,254.009,16583.296,15621.995
0,2023-12-27T11:30:00Z,221.884,217.682,226.085,16583.296,15621.995
0,2023-12-27T11:00:00Z,200.632,197.16,204.103,16583.296,15621.995
0,2023-12-27T10:30:00Z,123.823,120.726,126.92,16583.296,15621.996
0,2023-12-27T10:00:00Z,44.9816,43.2569,46.7064,16583.296,15621.996
0,2023-12-27T09:30:00Z,14.7022,13.6913,15.7131,16583.296,15621.996
0,2023-12-27T09:00:00Z,2.5984,2.20707,2.98973,16583.296,15621.996
0,2023-12-27T08:30:00Z,0.00175891,0.0,0.00380811,16583.296,15621.996
0,2023-12-27T08:00:00Z,0.0,0.0,0.0,16583.296,15621.996
0,2023-12-27T07:30:00Z,0.0,0.0,0.0,16583.296,15621.996
0,2023-12-27T07:00:00Z,0.0,0.0,0.0,16583.296,15621.996
0,2023-12-27T06:30:00Z,0.0,0.0,0.0,16583.296,15621.996
0,2023-12-27T06:00:00Z,0.0,0.0,0.0,16583.296,15621.996
0,2023-12-27T05:30:00Z,0.0,0.0,0.0,16583.296,15621.996
0,2023-12-27T05:00:00Z,0.0,0.0,0.0,16583.296,15621.996
0,2023-12-27T04:30:00Z,0.0,0.0,0.0,16583.296,15621.996
0,2023-12-27T04:00:00Z,0.0,0.0,0.0,16583.296,15621.996
0,2023-12-27T03:30:00Z,0.0,0.0,0.0,16583.296,15621.996
0,2023-12-27T03:00:00Z,0.0,0.0,0.0,16583.296,15621.996
0,2023-12-27T02:30:00Z,0.0,0.0,0.0,16583.296,15621.996
0,2023-12-27T02:00:00Z,0.0,0.0,0.0,16583.296,15621.996
0,2023-12-27T01:30:00Z,0.0,0.0,0.0,16583.296,15621.997
0,2023-12-27T01:00:00Z,0.0,0.0,0.0,16583.296,15621.997
0,2023-12-27T00:30:00Z,0.0,0.0,0.0,16583.296,15621.997
0,2023-12-27T00:00:00Z,0.0,0.0,0.0,16583.296,15621.997
0,2023-12-26T23:30:00Z,0.0,0.0,0.0,16582.417,15621.478
0,2023-12-26T23:00:00Z,0.0,0.0,0.0,16582.417,15621.478
0,2023-12-26T22:30:00Z,0.0,0.0,0.0,16582.417,15621.478
0,2023-12-26T22:00:00Z,0.0,0.0,0.0,16582.417,15621.478
0,2023-12-26T21:30:00Z,0.0,0.0,0.0,16582.417,15621.478
0,2023-12-26T21:00:00Z,0.0,0.0,0.0,16582.417,15621.478
0,2023-12-26T20:30:00Z,0.0,0.0,0.0,16582.417,15621.479
0,2023-12-26T20:00:00Z,0.0,0.0,0.0,16582.417,15621.479
0,2023-12-26T19:30:00Z,0.0,0.0,0.0,16582.417,15621.479
0,2023-12-26T19:00:00Z,0.0,0.0,0.0,16582.417,15621.479
0,2023-12-26T18:30:00Z,0.0,0.0,0.0,16582.417,15621.479
0,2023-12-26T18:00:00Z,0.0,0.0,0.0,16582.417,15621.479
0,2023-12-26T17:30:00Z,0.0,0.0,0.0,16582.417,15621.479
0,2023-12-26T17:00:00Z,0.0,0.0,0.0,16582.417,15621.479
0,2023-12-26T16:30:00Z,0.0,0.0,0.0,16582.417,15621.479
0,2023-12-26T16:00:00Z,12.7965,12.4738,13.1192,16582.417,15621.479
0,2023-12-26T15:30:00Z,206.69,203.852,209.528,16582.417,15621.479
0,2023-12-26T15:00:00Z,569.824,564.175,575.474,16582.417,15621.479
0,2023-12-26T14:30:00Z,1011.24,1002.7,1019.77,16582.417,15621.479
0,2023-12-26T14:00:00Z,1480.83,1467.71,1493.95,16582.417,15621.479
0,2023-12-26T13:30:00Z,1737.93,1722.03,1753.84,16582.417,15621.479
0,2023-12-26T13:00:00Z,1913.89,1895.09,1932.69,16582.417,15621.479
0,2023-12-26T12:30:00Z,2192.76,2171.44,2214.08,16582.417,15621.479
0,2023-12-26T12:00:00Z,2511.85,2486.5,2537.2,16582.417,15621.479
0,2023-12-26T11:30:00Z,2833.43,2801.2,2865.66,16582.417,15621.48
0,2023-12-26T11:00:00Z,2936.83,2899.12,2974.53,16582.417,15621.48
0,2023-12-26T10:30:00Z,2488.84,2454.75,2522.94,16582.417,15621.48
0,2023-12-26T10:00:00Z,1843.16,1814.4,1871.92,16582.417,15621.48
0,2023-12-26T09:30:00Z,938.844,921.406,956.281,16582.417,15621.48
0,2023-12-26T09:00:00Z,201.025,196.631,205.419,16582.417,15621.48
0,2023-12-26T08:30:00Z,1.34499,1.26415,1.42582,16582.417,15621.48
0,2023-12-26T08:00:00Z,0.0,0.0,0.0,16582.417,15621.48
0,2023-12-26T07:30:00Z,0.0,0.0,0.0,16582.417,15621.48
0,2023-12-26T07:00:00Z,0.0,0.0,0.0,16582.417,15621.48
0,2023-12-26T06:30:00Z,0.0,0.0,0.0,16582.417,15621.48
0,2023-12-26T06:00:00Z,0.0,0.0,0.0,16582.417,15621.48
0,2023-12-26T05:30:00Z,0.0,0.0,0.0,16582.417,15621.48
0,2023-12-26T05:00:00Z,0.0,0.0,0.0,16582.417,15621.48
0,2023-12-26T04:30:00Z,0.0,0.0,0.0,16582.417,15621.48
0,2023-12-26T04:00:00Z,0.0,0.0,0.0,16582.417,15621.48
0,2023-12-26T03:30:00Z,0.0,0.0,0.0,16582.417,15621.48
0,2023-12-26T03:00:00Z,0.0,0.0,0.0,16582.417,15621.481
0,2023-12-26T02:30:00Z,0.0,0.0,0.0,16582.417,15621.481
0,2023-12-26T02:00:00Z,0.0,0.0,0.0,16582.417,15621.481
0,2023-12-26T01:30:00Z,0.0,0.0,0.0,16582.417,15621.481
0,2023-12-26T01:00:00Z,0.0,0.0,0.0,16582.417,15621.481
0,2023-12-26T00:30:00Z,0.0,0.0,0.0,16582.417,15621.481
0,2023-12-26T00:00:00Z,0.0,0.0,0.0,16582.417,15621.481
0,2023-12-25T23:30:00Z,0.0,0.0,0.0,16582.128,15621.552
0,2023-12-25T23:00:00Z,0.0,0.0,0.0,16582.128,15621.552
0,2023-12-25T22:30:00Z,0.0,0.0,0.0,16582.128,15621.552
0,2023-12-25T22:00:00Z,0.0,0.0,0.0,16582.128,15621.553
0,2023-12-25T21:30:00Z,0.0,0.0,0.0,16582.128,15621.553
0,2023-12-25T21:00:00Z,0.0,0.0,0.0,16582.128,15621.553
0,2023-12-25T20:30:00Z,0.0,0.0,0.0,16582.128,15621.553
0,2023-12-25T20:00:00Z,0.0,0.0,0.0,16582.128,15621.553
0,2023-12-25T19:30:00Z,0.0,0.0,0.0,16582.128,15621.553
0,2023-12-25T19:00:00Z,0.0,0.0,0.0,16582.128,15621.553
0,2023-12-25T18:30:00Z,0.0,0.0,0.0,16582.128,15621.553
0,2023-12-25T18:00:00Z,0.0,0.0,0.0,16582.128,15621.553
0,2023-12-25T17:30:00Z,0.0,0.0,0.0,16582.128,15621.553
0,2023-12-25T17:00:00Z,0.0,0.0,0.0,16582.128,15621.553
0,2023-12-25T16:30:00Z,0.0,0.0,0.0,16582.128,15621.553
0,2023-12-25T16:00:00Z,0.636567,0.576507,0.696626,16582.128,15621.553
